rental_id,late_return,bike_age_months,distance_km,humidity_pct,ride_duration_min,temperature_c,wind_speed_mps,humidity_range_error,temperature_c_outlier,distance_km_outlier,ride_duration_min_outlier,avg_speed_kmh,speed_outlier,bad_weather,old_bike,station_zone_공원,station_zone_대학가,station_zone_도심,station_zone_주거,member_type_미상,member_type_연회원,member_type_월회원,member_type_일일권,weather_맑음,weather_미상,weather_비,weather_흐림
R0123,0,-0.3102277310279483,-0.03139287664477214,0.5668159917284987,0.18933697097738103,-0.4677233558851431,0.4852982944722501,0,0,0,0,-0.16527995495632353,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
R0124,0,0.3375289208821913,-0.2710406995901599,-0.24838636262841973,-0.10957231317278539,4.6152746545319046,1.4927699552969818,0,1,0,0,-0.18514787679327516,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
R0125,0,2.28079887661261,-0.4200653962116615,1.2008622673394362,-0.5315618907965498,-0.3136931131452325,-0.30628658189003927,0,0,0,0,-0.007297214996924184,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
R0126,0,-0.4027643955865397,-0.08979444694238765,0.9151930662400025,-0.18429963421032697,-0.7757838413649641,1.564732216784463,0,0,0,0,-0.01225402691031106,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0
R0127,0,2.1882622120540187,-0.5207577587937572,-0.7012765594933746,-0.2722141295486112,-0.7757838413649641,0.8451096019096547,0,0,0,0,-0.3032402176704581,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1
R0128,0,-0.12515440191076557,-0.5147162170388315,0.6016536991796492,-0.412877322089866,-1.561338079338508,-0.37824884337751985,0,0,0,0,-0.22724613742882077,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
R0129,1,-0.8654477183794965,0.8969907063621501,2.232058407893487,0.7783640897438853,0.5026671733762935,0.1974492485223268,0,0,0,0,0.008323381117627744,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
R0130,0,0.9852855727923309,0.19214416828748038,-0.47134769031578183,0.11021392517292519,-0.29829008887124175,-1.0259091967648475,0,0,0,0,-0.012982130042749668,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
R0131,0,0.522602249999374,-0.432148479721513,-0.6246336031008437,-0.6458507347363193,-0.005632627665411396,0.05352472554736497,0,0,0,0,0.16851354289155696,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0
R0132,0,1.077822237350922,-0.4905500500191285,0.7688746949451714,-0.38210724872146656,-0.11345379758334867,-0.30628658189003927,0,0,0,0,-0.22157975144013903,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
R0133,0,0.6151389145579653,-0.22069451829911205,1.1451219354175957,-0.2766098543155255,0.3640399549103737,-1.24179598122729,0,0,0,0,-0.04785068567893458,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
R0134,0,0.15245559176500853,0.12165951448001329,0.051217921451473795,-0.1535295608419275,-0.8219929141869374,0.12548698703484587,0,0,0,0,0.11857087262551674,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
R0135,0,-0.8654477183794965,0.04110562441433683,0.8037124023963217,0.2992300901502363,-1.561338079338508,0.3413737714972886,0,0,0,0,-0.16756351260714963,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
R0136,0,0.3375289208821913,0.10353488921523608,-0.32502931902095067,0.01790370506772668,-0.6833656957210181,0.2694115100098077,0,0,0,0,-0.012943426175797768,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
R0137,0,-0.5878377247037224,-0.023337487638204472,0.6817804263172954,0.2069198700450378,-0.5062309165701206,0.3413737714972886,0,0,0,0,-0.16744911970034743,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
R0138,0,0.15245559176500853,-0.3556222841591203,-0.2901916115698003,-0.4524388449920939,-1.222471545310705,-1.313758242714771,0,0,0,0,-0.02118218932097069,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
R0139,0,2.558408870288384,0.4237366022263004,1.632849839733701,0.38714458548852054,-0.7911868656389555,0.8451096019096547,0,0,0,0,-0.027954677415707056,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
R0140,0,0.2449922563235999,-0.4200653962116615,0.28114679062906606,-0.33815000105232446,0.7491155617601502,0.2694115100098077,0,0,0,0,-0.1811154394117506,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
R0141,0,1.6330422247024703,0.2263795715653929,-1.8160831979301866,0.24648139294726565,-0.17506589467931322,-1.3857205042022518,0,0,0,0,-0.059839611632583424,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
R0142,0,0.522602249999374,0.2646426693465892,-0.8615300137686661,0.16735834714280998,0.3948460034583557,-0.09039979742759652,0,0,0,0,-0.003859732405648501,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
R0143,0,1.3554322310266962,-0.5771454818397308,-1.3422903765945413,-0.1623210103757559,-0.08264774903536667,-0.5941356278399625,0,0,0,0,-0.38198479756269027,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
R0144,0,-0.49530106014513103,-0.5086746752839058,1.848843625930833,-0.28540130384935386,1.319027459897819,1.852581262734386,0,0,0,0,-0.28756548932747944,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0
R0145,0,-1.1430577120552707,-0.5207577587937572,-1.5025438308698333,-0.47441746882666497,0.2716218092664277,1.1329586478595777,0,0,0,0,-0.190913229971102,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
R0146,0,-0.49530106014513103,0.8385891360645348,1.7931032940089926,0.8047384383453706,-0.29829008887124175,1.2049209093470588,0,0,0,0,-0.01988524116982343,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
R0147,0,-0.49530106014513103,0.4378335329877938,0.538945825767579,0.48824625512754727,1.2112062899798817,-0.23432432040255835,0,0,0,0,-0.06054107093782049,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
R0148,0,-0.7729110538209052,-0.385829992933749,-1.0566211754951085,-0.21506970757872657,-0.7295747685429909,-1.7455318116396559,0,0,0,0,-0.21934692234625228,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
R0149,0,1.4479688955852876,-0.08979444694238765,0.08605562890262416,-0.13594666177427073,-1.6537562249824544,0.05352472554736497,0,0,0,0,-0.04501361159830012,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1
R0150,0,-1.1430577120552707,-0.3717330621722556,-1.0705562584755683,-0.1623210103757559,-0.4215142830631698,1.9245435242218674,0,0,0,0,-0.2326265749950953,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
R0151,0,0.05991892720641715,-0.0756975161808942,-1.3771280840456916,-0.05682361596981488,0.48726414910230226,-0.23432432040255835,0,0,0,0,-0.08213875242488816,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0
R0152,0,-0.5878377247037224,-0.6053393433627176,-1.014815926553728,-0.5843105879995203,0.2870248335404184,-0.16236205891507743,0,0,0,0,-0.20880735518692975,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
R0153,0,0.8002122436751481,0.11763181997672954,-0.06723028388243768,0.14977544807515303,-0.5755445258030804,-1.0978714582523283,0,0,0,0,-0.07219211893885288,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
R0154,0,-1.235594376613862,-0.6516578301504816,1.6467849227141604,-0.5051875421950645,-1.0838443268447853,0.2694115100098077,0,0,0,0,-0.3293514805685541,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0
R0155,0,1.3554322310266962,0.3512381011671916,-0.06723028388243768,0.38714458548852054,-0.43691730733716105,-0.8100224123024049,0,0,0,0,-0.059481777167066166,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
R0156,0,0.6151389145579653,0.19818571004240618,0.05818546294170347,0.2596685672480083,1.3036244356238282,0.12548698703484587,0,0,0,0,-0.07893777400929086,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
R0157,0,-1.975887693082593,-0.3556222841591203,0.8315825683572424,-0.28540130384935386,1.5962818968296586,-0.23432432040255835,0,0,0,0,-0.15655730899640957,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
R0158,0,2.095725547495427,-0.4945777445224123,-0.35289948498187085,-0.4700217440597508,1.1187881443359358,-0.8100224123024049,0,0,0,0,-0.16377940242210143,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
R0159,1,-1.1430577120552707,2.5825808559864325,2.120577744049806,2.8487504549604785,-0.8836050112829015,0.557260555959731,0,0,1,1,-0.050283859431212316,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
R0160,0,0.3375289208821913,0.14783952875135833,0.4692704108652783,-0.008470643533758496,0.10218854225252588,-0.9539469352773667,0,0,0,0,0.02967461012627593,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
R0161,0,-0.7729110538209052,-0.13611293373015168,0.10695825337331419,-0.13155093700735646,-0.49852940443312505,-0.6660978893274434,0,0,0,0,-0.08026388955354073,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
R0162,0,0.8002122436751481,-0.4643700357477836,0.6713291140819498,-0.43046022115752286,-0.12885682185733996,-0.5221733663524817,0,0,0,0,-0.1613563454969582,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
R0163,0,-0.49530106014513103,-0.45631464674121597,1.5213691758900192,-0.3777115239545524,0.055979469430552604,-0.37824884337751985,0,0,0,0,-0.1904291896582651,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1
R0164,0,1.262895566468105,0.13374259798986488,-1.4607385819284526,-0.100780863638957,-0.8219929141869374,-0.30628658189003927,0,0,0,0,0.08458393240508219,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
R0165,0,-0.7729110538209052,-0.49256389727077043,-0.06723028388243768,-0.4656260192928366,-0.09805077330935795,-0.5221733663524817,0,0,0,0,-0.16504366885591198,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
R0166,0,-0.032617737352174214,0.11763181997672954,1.2426675162808163,0.009112255533898288,0.8261306831301054,0.7731473404221734,0,0,0,0,0.0006065396183020872,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
R0167,0,-0.3102277310279483,0.2847811418630084,0.8873229002790828,0.21131559481195208,-1.1454564239407496,0.05352472554736497,0,0,0,0,-0.015219099297615028,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
R0168,0,0.8002122436751481,-0.07368366892925232,0.20450383423653565,-0.07001079027055755,-0.036438676213393396,-0.6660978893274434,0,0,0,0,-0.07354882046729022,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
R0169,0,-1.6057410348482275,-0.6355470521373463,0.5668159917284987,-0.4612302945259223,-0.09805077330935795,0.4852982944722501,0,0,0,0,-0.33247172776834794,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
R0170,1,0.7076755791165568,0.16999184851941926,-1.6279595776939744,0.23329421864652314,-1.284083642406669,1.6366944782719437,0,0,0,0,-0.08177222359956404,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0
R0171,0,1.1703589019095135,-0.43416232697315493,2.615273189856141,-0.43485594592443705,0.055979469430552604,-0.9539469352773667,1,0,0,0,-0.12500079696844602,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
R0172,0,0.522602249999374,-0.4945777445224123,1.9254865823233633,-0.18869535897724124,0.009770396608579332,1.852581262734386,0,0,0,0,-0.313211681354278,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0
R0173,0,-1.235594376613862,0.031036388156127297,-1.6070569532232843,-0.14034238654118483,-0.976023156926848,-0.8819846737898859,0,0,0,0,0.04336644484031272,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
R0174,0,-0.3102277310279483,-0.23881914356388925,2.3226364472664778,10.681931989601605,-1.1454564239407496,0.9170718633971352,0,0,0,1,-0.5526434810414573,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
R0175,0,-0.8654477183794965,-0.09382214144567148,-1.3353228351043116,0.04867377843612613,0.3332339063623917,1.852581262734386,0,0,0,0,-0.14409296795276516,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
R0176,0,0.4300655854407826,-0.08173905793581998,-0.7500493499249848,-0.23704833141329762,-0.4677233558851431,0.9170718633971352,0,0,0,0,0.034793785912565295,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
R0177,0,-0.4027643955865397,-0.15423755899492886,-0.7639844329054452,-0.21946543234564067,0.21000971217046316,-1.7455318116396559,0,0,0,0,-0.03619080318569122,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
R0178,0,-0.032617737352174214,-0.019309793134920553,-0.3668345679623307,-0.15792528560884178,-0.5909475500770716,0.12548698703484587,0,0,0,0,0.020375635928622658,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
R0179,0,-1.235594376613862,-0.2770822413450856,-0.5828283541594631,-0.26781840478169705,-1.1454564239407496,0.8451096019096547,0,0,0,0,-0.10154493957538674,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
R0180,0,-0.4027643955865397,0.020967151897917584,0.26024416615837603,0.12779682424058197,-0.23667799177527724,-0.8819846737898859,0,0,0,0,-0.11391398212799428,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
R0181,0,-0.5878377247037224,-0.22069451829911205,0.19056875125607528,-0.2897970286162681,0.07138249370454389,-2.10534311907706,0,0,0,0,-0.037604692024668734,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
R0182,0,-0.7729110538209052,0.10152104196359421,-1.0496536340048783,0.17175407190972408,0.25621878499243644,-0.738060150814924,0,0,0,0,-0.09027685456414768,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
R0183,0,-0.21769106646935696,0.7278275372242295,2.615273189856141,0.730011117307829,-0.14425984613133122,0.4852982944722501,1,0,0,0,-0.03373824777140834,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
R0184,0,-0.7729110538209052,0.10957643097016188,1.4447262194974888,0.24648139294726565,-1.037635254022812,0.2694115100098077,0,0,0,0,-0.11645906855363244,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0
R0185,0,0.15245559176500853,-0.39791307644360047,0.36475728851182715,-0.29858847815009654,0.4564581005543203,0.3413737714972886,0,0,0,0,-0.18518337488538864,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
R0186,0,0.4300655854407826,0.19617186279076412,1.5283367173802498,0.13658827377441035,-2.7781769969838015,1.34884543232202,0,1,0,0,-0.024327543892256654,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0
R0187,0,1.4479688955852876,-0.48853620276748655,-0.8754650967491265,-0.5315618907965498,0.8569367316780874,-0.5941356278399625,0,0,0,0,-0.09808358557722709,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
R0188,0,0.4300655854407826,0.29686422537285984,-0.18567848921634916,0.2508771177141799,-0.5139324287071163,0.3413737714972886,0,0,0,0,-0.027666930076706585,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
R0189,0,-0.032617737352174214,-0.2529160743253826,0.19753629274630496,-0.2018825332779839,1.9351484308574614,-0.738060150814924,0,0,0,0,-0.12397082584239817,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
R0190,0,2.743482199405567,0.1619364595128516,-0.13690569878473843,0.05746522796995468,0.3948460034583557,-2.177305380564541,0,0,0,0,-0.001255350354616064,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
R0191,0,0.8002122436751481,-0.5348546895552506,-0.06723028388243768,-0.6238721109017482,0.8107276588561146,-0.30628658189003927,0,0,0,0,-0.04942683794595361,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
R0192,0,-0.21769106646935696,0.07131333318896543,0.2532766246681454,-0.03484499213524383,1.0725790715139625,-2.10534311907706,0,0,0,0,-0.0013358664499276962,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
R0193,0,-0.12515440191076557,-0.4965915917740542,0.5668159917284987,-0.351337175353067,0.42565205200633827,-0.8100224123024049,0,0,0,0,-0.24503725412247257,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
R0194,0,0.3375289208821913,-0.10993291945880672,-1.1262965903974094,-0.021657817834501162,-0.7757838413649641,-0.738060150814924,0,0,0,0,-0.12179680919345304,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
R0195,0,0.6151389145579653,-0.3012484083647886,-0.5897958956496933,-0.3029842029170107,0.08678551797853461,0.9890341248846158,0,0,0,0,-0.09770213023865439,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
R0196,0,-0.5878377247037224,-0.3556222841591203,-0.10206799133358806,-0.5271661660296355,1.2112062899798817,0.9890341248846158,0,0,0,0,0.07171959183596048,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
R0197,0,-0.4027643955865397,-0.49860543902569615,-0.032392576431287304,-0.1623210103757559,1.5038637511857122,0.2694115100098077,0,0,0,0,-0.3248772418750804,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
R0198,0,0.522602249999374,-0.4583284939928579,-0.6246336031008437,-0.4612302945259223,-0.036438676213393396,0.557260555959731,0,0,0,0,-0.12935645799546708,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
R0199,0,-0.9579843829380879,0.3190165451409209,1.3889858875756484,0.34318733781937844,-0.8682019870089107,1.34884543232202,0,0,0,0,-0.05653156683595901,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
R0200,0,-1.1430577120552707,-0.20861143478926056,-1.0496536340048783,-0.2766098543155255,1.0263699986919892,-0.01843753594011562,0,0,0,0,-0.03763721898865053,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0
R0201,0,2.095725547495427,1.1688600853338087,0.2741792491388364,0.5805564752327458,-0.12885682185733996,-0.30628658189003927,0,0,1,0,0.18698712237583648,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
R0202,0,-0.4027643955865397,-0.1703483370080642,-0.06723028388243768,-0.01286636830067277,-0.6371566228990448,1.1329586478595777,0,0,0,0,-0.16313905968289866,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
R0203,0,-0.49530106014513103,-0.13812678098179354,-1.3492579180847715,-0.1930910837441555,0.3948460034583557,0.4852982944722501,0,0,0,0,-0.042382582003968584,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
R0204,0,-0.12515440191076557,0.36734887918032694,-0.8197247648272856,0.3256044387517215,0.6412943918422128,-0.30628658189003927,0,0,0,0,-0.02741802083557727,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
R0205,0,-0.21769106646935696,0.31297500338599515,0.775842236435401,0.2596685672480083,-0.05184170048738467,0.4133360329847692,0,0,0,0,-0.02388646418932005,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
R0206,0,-1.4206677057310448,-0.03743441839969793,-1.3771280840456916,-0.09638513887204272,2.181596819241318,0.2694115100098077,0,0,0,0,-0.03391938161134154,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
R0207,0,-1.1430577120552707,-0.3012484083647886,0.07212054592216383,-0.1623210103757559,-0.02103565193940267,1.7806190012469054,0,0,0,0,-0.18137620450621464,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
R0208,0,1.6330422247024703,-0.21465297654418625,-1.314420210633621,-0.13594666177427073,-0.4677233558851431,1.4927699552969818,0,0,0,0,-0.13296290809796849,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
R0209,0,0.8002122436751481,-0.49256389727077043,0.5041081183164287,-0.14913383607501338,0.025173420882570605,-0.5941356278399625,0,0,0,0,-0.3246680566894115,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
R0210,0,-0.8654477183794965,0.5828305351060116,-0.5201204807473926,0.37395741118777787,1.7195060910215867,-1.24179598122729,0,0,0,0,0.047320253935076016,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
R0211,0,-0.8654477183794965,-0.4200653962116615,0.28811433211929577,-0.4480431202251797,1.0571760472399712,-0.5941356278399625,0,0,0,0,-0.09786290893507757,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1
R0212,0,-0.3102277310279483,-0.43819002147643876,-1.0635887169853382,-0.47441746882666497,-0.4215142830631698,0.12548698703484587,0,0,0,0,-0.09381128578521293,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
R0213,0,0.4300655854407826,-0.22673606005403774,0.21147137572676533,-0.25463123048095443,-0.05184170048738467,0.05352472554736497,0,0,0,0,-0.06905136653603938,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1
R0214,0,-0.49530106014513103,-0.3556222841591203,-1.19597200529971,-0.3205671019846676,-0.49852940443312505,-0.37824884337751985,0,0,0,0,-0.13375728884054613,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
R0215,0,-0.12515440191076557,-0.16833448975642223,-0.38773719243302124,-0.3689200744207239,1.0879820957879531,-1.3857205042022518,0,0,0,0,0.08410387497791298,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
R0216,0,1.262895566468105,-0.34958074240419457,-0.3110942360404903,10.383022705451438,-0.6525596471730356,0.05352472554736497,0,0,0,1,-0.5576119859335606,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0
R0217,0,0.4300655854407826,-0.3274284226361334,-1.6418946606744347,-0.16671673514267019,-0.9298140841048748,0.4852982944722501,0,0,0,0,-0.1983382962371291,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1
R0218,0,-0.8654477183794965,-0.3576361314107621,-2.213233062873301,-0.38650297348838075,-0.4215142830631698,-0.37824884337751985,0,0,0,0,-0.08574138617807485,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
R0219,0,-0.032617737352174214,-0.42409309071494533,-1.0426860925146482,-0.21506970757872657,-0.5755445258030804,0.12548698703484587,0,0,0,0,-0.24908728512255837,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
R0220,0,-0.21769106646935696,-0.2468745325704569,-0.15780832325542846,-0.3645243496538097,1.1495941928839177,-0.09039979742759652,0,0,0,0,0.003459825550825864,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
R0221,0,0.522602249999374,0.19415801553912226,-0.0881329083531277,0.2992300901502363,-0.9914261812008393,0.557260555959731,0,0,0,0,-0.09643192328650002,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
R0222,1,-0.032617737352174214,0.44186122749107776,0.476237952355508,0.3343958882855499,-0.29829008887124175,-0.01843753594011562,0,0,0,0,0.0025619383692625135,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
R0223,0,0.4300655854407826,-0.23277760180896354,1.0893816034957544,0.00032080600006989703,-0.036438676213393396,-0.09039979742759652,0,0,0,0,-0.20666322266799295,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
R0224,0,2.003188882936836,-0.2670130050868761,0.9779009396520736,-0.22386115711255494,-0.2520810160492685,1.34884543232202,0,0,0,0,-0.12168059024242218,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
R0225,0,-1.3281310411724534,0.2203380298104671,-0.8894001797295863,0.03548660413538362,0.410249027732347,0.7731473404221734,0,0,0,0,0.04555168827442075,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0
R0226,1,0.522602249999374,-0.043475960154623544,0.5877186161991897,-0.22825688187946908,-0.2212749675012865,0.7011850789346928,0,0,0,0,0.05781788051732791,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
R0227,0,-0.7729110538209052,-0.14215447548507737,0.9151930662400025,-0.31177565245083916,-0.15966287040532195,0.6292228174472115,0,0,0,0,0.0502523496356362,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
R0228,0,-1.513204370289636,-0.12402985022030018,-2.052979608598009,-0.3645243496538097,0.07138249370454389,1.060996386372097,0,0,0,0,0.12213058138079311,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
R0229,0,-1.513204370289636,0.053188707924188235,-0.08116536686289803,0.2069198700450378,0.5642792704722576,-0.8100224123024049,0,0,0,0,-0.12911709656644177,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
R0230,0,-0.8654477183794965,-0.3294422698877754,2.47592236005154,-0.12715521224044232,-0.14425984613133122,0.8451096019096547,0,0,0,0,-0.217636407721028,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0
R0231,0,0.05991892720641715,0.11561797272508767,0.7410045289842506,-0.004074918766844377,-1.515129006516535,-2.177305380564541,0,0,0,0,0.007280564698800037,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1
R0232,0,-1.235594376613862,-0.23076375455732157,1.0824140620055247,0.09702675087218252,1.226609314253873,-1.3857205042022518,0,0,0,0,-0.23944003532831087,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
R0233,0,-0.9579843829380879,-0.45228695223793214,-0.7779195158859056,-0.2590269552478687,0.7183095132121681,0.557260555959731,0,0,0,0,-0.25191242869822805,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
R0234,0,0.6151389145579653,0.7681044822570678,0.42049762043366756,0.5453906770974323,-1.5767411036124992,1.060996386372097,0,0,0,0,0.048568953032656854,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
R0235,0,2.373335541171201,-0.2952068666098629,-0.10206799133358806,-0.3073799276839249,1.1495941928839177,1.34884543232202,0,0,0,0,-0.08918296101053085,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0
R0236,0,0.522602249999374,0.0008286793814985154,-1.0984264244364885,0.00032080600006989703,0.8723397559520787,0.7731473404221734,0,0,0,0,-0.06498763091039034,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
R0237,0,0.4300655854407826,0.05117486067254637,-1.774277948988806,-0.08319796457130021,-0.23667799177527724,-0.8819846737898859,0,0,0,0,0.01673447133315589,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
R0238,0,-0.12515440191076557,0.05117486067254637,2.2459934908739476,0.22010704434578046,-1.6229501764344723,1.060996386372097,0,0,0,0,-0.13511409613713085,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0
R0239,0,1.4479688955852876,-0.4603423412444998,-0.06723028388243768,-0.2722141295486112,-0.3290961374192238,-0.37824884337751985,0,0,0,0,-0.25249007262556833,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
R0240,0,0.3375289208821913,-0.4019407709468843,0.09302317039285385,-0.5007918174281503,2.181596819241318,0.7731473404221734,0,0,0,0,-0.02184851130688115,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0
R0241,0,1.3554322310266962,0.3210303923925628,-0.8475949307882062,0.46187190652606197,0.5026671733762935,1.2768831708345394,0,0,0,0,-0.09912560991674278,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0
R0242,0,0.2449922563235999,-0.35159458965583645,0.14179596082446458,-0.33815000105232446,1.1804002414318997,-1.6016072886646944,0,0,0,0,-0.11768934489674454,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0
R0243,0,-1.0505210474966793,-0.46638388299942557,1.1102842279664453,-0.47441746882666497,-2.9476102639977033,1.4208076938095013,0,1,0,0,-0.12696804721454089,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0
R0244,0,-0.032617737352174214,-0.3254145753844916,-0.15084078176519877,-0.16671673514267019,-1.6845622735304364,-0.5941356278399625,0,0,0,0,-0.19686608482231344,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0
R0245,0,0.8002122436751481,-0.31735918637792393,-0.478315231806012,-0.3161713772177534,0.410249027732347,2.0684680471968284,0,0,0,0,-0.10246905887366559,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
R0246,0,0.522602249999374,-0.40999615995345196,-0.02542503494105713,-0.3777115239545524,-0.036438676213393396,0.3413737714972886,0,0,0,0,-0.14470466724920747,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0
